StockCode,Description,Product Health,Month index,Adjusted Product Index,Date of Last Purchase,Last Purchase Quantity, Price 
23018,LARGE APOTHECARY MEASURING JAR,1.378,24143,1.241,November 2011,2, $12.50 
90175B,PINK GLASS CHUNKY CHARM BRACELET,1.378,24143,1.241,November 2011,2, $9.05 
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,1.378,24143,1.241,November 2011,2, $5.95 
90003D,CRYSTAL PAIR HEART HAIR SLIDES,1.378,24143,1.241,November 2011,2, $3.74 
79157V,UBO-LIGHT TRIOBASE PURPLE,1.378,24143,1.241,November 2011,2, $0.85 
84712B,PINK JEWELLED PHOTO FRAME,1.378,24143,1.241,November 2011,1, $7.46 
90195B,BLACK GEMSTONE BRACELET,1.378,24143,1.241,November 2011,1, $2.95 
47594B,SCOTTIES DESIGN WASHBAG,1.378,24143,1.241,November 2011,1, $1.95 
21720,CAKE SHOP  STICKER SHEET,2.319,24138,1.232,June 2011,12, $0.85 
90162D,ANT SILVER PURPLE BOUDICCA RING,1.521,24142,1.232,October 2011,3, $2.95 
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1.225,24144,1.225,December 2011,3, $0.79 
16162L,THE KING GIFT BAG,1.673,24141,1.220,September 2011,2, $0.65 
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1.345,24143,1.211,November 2011,1, $165.00 
22655,VINTAGE RED KITCHEN CABINET,1.345,24143,1.211,November 2011,1, $125.00 
85017B,ENVELOPE 50 BLOSSOM IMAGES,1.342,24143,1.207,November 2011,9, $0.69 
85130A,BEADED PEARL HEART WHITE LARGE,2.520,24137,1.206,May 2011,18, $1.65 
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,1.200,24144,1.200,December 2011,2, $0.85 
35271S,GOLD PRINT PAPER BAG,4.243,24132,1.198,December 2010,19, $0.19 
23253,16 PIECE CUTLERY SET PANTRY DESIGN,1.196,24144,1.196,December 2011,3, $21.73 
47570B,TEA TIME TABLE CLOTH,3.082,24135,1.194,March 2011,12, $10.65 
47570b,TEA TIME TABLE CLOTH,3.082,24135,1.194,March 2011,12, $10.65 
84415A,PINK FLOCK SUEDE CUSHION COVER,2.236,24138,1.188,June 2011,6, $1.25 
84795B,SUNSET CHECK HAMMOCK,1.315,24143,1.183,November 2011,2, $7.95 
84795b,SUNSET CHECK HAMMOCK,1.315,24143,1.183,November 2011,2, $7.95 
90158,ST TROPEZ NECKLACE,1.183,24144,1.183,December 2011,3, $4.98 
20936,FORKED CACTUS CANDLE,1.183,24144,1.183,December 2011,3, $4.28 
23468,TUSCAN VILLA BIRD TABLE,1.304,24143,1.173,November 2011,3, $8.25 
85089,CANDY SPOT BUNNY,1.303,24143,1.173,November 2011,3, $2.95 
21826,EIGHT PIECE DINOSAUR SET,3.017,24135,1.169,March 2011,4, $1.25 
21690,SILVER  CANDLEPOT JARDIN,4.123,24132,1.164,December 2010,18, $3.75 
21011,GLITTER SNOW PEAR TREE DECORATION,4.123,24132,1.164,December 2010,18, $1.45 
22861,EASTER TIN CHICKS IN GARDEN,2.683,24136,1.155,April 2011,34, $1.75 
21735,TWO DOOR CURIO CABINET,1.581,24141,1.153,September 2011,8, $11.40 
20694,FLORAL PINK MONSTER,1.942,24139,1.147,July 2011,6, $3.75 
84616,SILVER ROCCOCO CHANDELIER,1.414,24142,1.146,October 2011,3, $39.40 
85115B,S/4 BLACK DISCO PARTITION PANEL,1.414,24142,1.146,October 2011,3, $8.29 
47594A,CAROUSEL DESIGN WASHBAG,1.414,24142,1.146,October 2011,3, $1.95 
23604,SET 10 MINI SANTA & SNOWMAN  17087,1.414,24142,1.146,October 2011,3, $1.66 
21277,FRENCH STYLE EMBOSSED HEART CABINET,1.568,24141,1.143,September 2011,3, $21.95 
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,1.568,24141,1.143,September 2011,3, $0.85 
22788,BROCANTE COAT RACK,2.387,24137,1.142,May 2011,8, $9.95 
22893,MINI CAKE STAND T-LIGHT HOLDER,1.140,24144,1.140,December 2011,27, $0.42 
23164,REGENCY CAKE SLICE,1.140,24144,1.140,December 2011,7, $7.10 
35809B,ENAMEL BLUE RIM TEA CONTAINER,2.646,24136,1.139,April 2011,8, $1.15 
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,2.646,24136,1.139,April 2011,8, $0.29 
84358,FLOOR LAMP SHADE WOOD BASE,1.732,24140,1.136,August 2011,5, $8.49 
84270,ASSTD DESIGN BUBBLE GUM RING,4.000,24132,1.130,December 2010,17, $0.21 
35916A,YELLOW FELT HANGING HEART W FLOWER,1.703,24140,1.117,August 2011,6, $0.63 
21686,MEDINA STAMPED METAL STOOL,1.378,24142,1.117,October 2011,1, $39.95 
22458,CAST IRON HOOK GARDEN FORK,2.881,24135,1.116,March 2011,11, $2.77 
21664,RIDGED GLASS STORAGE JAR CREAM LID,2.330,24137,1.115,May 2011,4, $3.75 
21324,HANGING MEDINA LANTERN SMALL,2.302,24137,1.101,May 2011,2, $2.95 
84352,SILVER CHRISTMAS TREE BAUBLE STAND,1.673,24140,1.098,August 2011,1, $16.95 
16010,FOLDING CAMPING SCISSOR W/KNIF & S,3.148,24134,1.098,February 2011,12, $0.12 
23012,GLASS APOTHECARY BOTTLE PERFUME,1.095,24144,1.095,December 2011,72, $4.30 
22851,SET 20 NAPKINS FAIRY CAKES DESIGN,1.095,24144,1.095,December 2011,20, $0.93 
20670,VIP HOLIDAY PURSE,1.345,24142,1.090,October 2011,1, $5.79 
90014B,GOLD M PEARL  ORBIT NECKLACE,1.345,24142,1.090,October 2011,1, $2.95 
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1.345,24142,1.090,October 2011,1, $1.65 
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1.844,24139,1.089,July 2011,1, $18.29 
22184,CAKE STAND VICTORIAN FILIGREE LARGE,3.450,24133,1.083,January 2011,14, $8.48 
21904,HOUSE WRECKING METAL SIGN,2.236,24137,1.070,May 2011,9, $2.10 
90039B,FIRE POLISHED GLASS BRACELET MONTAN,2.236,24137,1.070,May 2011,6, $3.75 
90076,MONTANA DIAMOND CLUSTER EARRINGS,2.236,24137,1.070,May 2011,6, $2.55 
90173,PAIR BUTTERFLY HAIR CLIPS,1.315,24142,1.065,October 2011,1, $3.75 
84206C,CHAMPAGNE TRAY BLANK CARD,2.000,24138,1.063,June 2011,5, $0.19 
10124A,SPOTS ON RED BOOKCOVER TAPE,1.178,24143,1.060,November 2011,4, $0.42 
84760S,SMALL HANGING GLASS+ZINC LANTERN,2.214,24137,1.059,May 2011,8, $1.45 
85084,HOLLY TOP CHRISTMAS STOCKING,3.742,24132,1.057,December 2010,15, $0.85 
37370,RETRO COFFEE MUGS ASSORTED,1.304,24142,1.056,October 2011,2, $1.65 
90051,CRACKED GLAZE NECKLACE RED,1.303,24142,1.055,October 2011,3, $6.95 
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,1.979,24138,1.052,June 2011,9, $2.10 
23042,PAPER LANTERN 7 POINT SNOW STAR,1.049,24144,1.049,December 2011,6, $8.86 
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1.049,24144,1.049,December 2011,3, $2.46 
21269,ANTIQUE CREAM CUTLERY SHELF,1.287,24142,1.042,October 2011,3, $8.50 
84466,TOP SECRET PEN SET,2.168,24137,1.037,May 2011,6, $1.25 
84925D,LA PALMIERA WALL THERMOMETER,1.949,24138,1.036,June 2011,3, $2.55 
90196B,BLACK GEMSTONE NECKLACE 45CM,1.146,24143,1.032,November 2011,2, $12.75 
90186A,AMETHYST HOOP EARRING FLORAL LEAF,1.568,24140,1.029,August 2011,2, $2.95 
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2.387,24136,1.028,April 2011,7, $2.10 
79071B,ENGLISH ROSE METAL WASTE BIN,2.145,24137,1.026,May 2011,3, $2.95 
21460,GREEN EASTER EGG HUNT START POST,2.646,24135,1.025,March 2011,8, $2.22 
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",1.732,24139,1.023,July 2011,4, $0.29 
20701,PINK CAT FLORAL CUSHION COVER,1.924,24138,1.022,June 2011,4, $4.04 
90162C,ANT SILVER FUSCHIA BOUDICCA RING,1.261,24142,1.022,October 2011,3, $2.95 
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET,3.606,24132,1.018,December 2010,14, $2.53 
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,2.627,24135,1.018,March 2011,12, $1.25 
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,3.225,24133,1.012,January 2011,12, $0.42 
84865,NEW BAROQUE BLACK PHOTO ALBUM,1.703,24139,1.006,July 2011,4, $2.95 
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,1.378,24141,1.005,September 2011,2, $3.75 
37333,"RETRO ""TEA FOR ONE"" ",2.098,24137,1.003,May 2011,1, $1.95 
22705,WRAP GREEN PEARS,1.000,24144,1.000,December 2011,50, $0.42 
16169M,WRAP DAISY CARPET,1.000,24144,1.000,December 2011,25, $0.42 
22038,BOTANICAL LAVENDER GIFT WRAP,1.000,24144,1.000,December 2011,25, $0.42 
85230G,ORANGE VOTIVE CANDLE,1.000,24144,1.000,December 2011,24, $0.29 
84926A,WAKE UP COCKEREL TILE COASTER,1.000,24144,1.000,December 2011,24, $0.29 
22820,GIFT BAG BIRTHDAY,1.000,24144,1.000,December 2011,13, $0.66 
23115,RED APPLES CHOPPING BOARD,1.000,24144,1.000,December 2011,12, $5.92 
23052,RECYCLED ACAPULCO MAT TURQUOISE,1.000,24144,1.000,December 2011,10, $13.28 
21624,VINTAGE UNION JACK DOORSTOP,1.000,24144,1.000,December 2011,10, $7.09 
84970S,HANGING HEART ZINC T-LIGHT HOLDER,1.000,24144,1.000,December 2011,10, $2.08 
84970s,HANGING HEART ZINC T-LIGHT HOLDER,1.000,24144,1.000,December 2011,10, $2.08 
85114C,RED ENCHANTED FOREST PLACEMAT,1.000,24144,1.000,December 2011,7, $3.29 
85114c,RED ENCHANTED FOREST PLACEMAT,1.000,24144,1.000,December 2011,7, $3.29 
15044A,PINK PAPER PARASOL,1.000,24144,1.000,December 2011,3, $4.84 
90134,OLD ROSE COMBO BEAD NECKLACE,1.000,24144,1.000,December 2011,3, $2.90 
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,1.000,24144,1.000,December 2011,2, $10.82 
90180B,PURPLE AMETHYST NECKLACE W TASSEL,1.000,24144,1.000,December 2011,2, $9.97 
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,1.000,24144,1.000,December 2011,2, $9.15 
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,1.000,24144,1.000,December 2011,2, $5.89 
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,1.000,24144,1.000,December 2011,2, $4.95 
90198B,VINTAGE ROSE BEAD BRACELET BLACK,1.000,24144,1.000,December 2011,2, $4.25 
90018B,GOLD M.O.P ORBIT DROP EARRINGS,1.000,24144,1.000,December 2011,2, $4.15 
20622,VIPPASSPORT COVER,1.000,24144,1.000,December 2011,2, $4.13 
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,1.000,24144,1.000,December 2011,2, $3.75 
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,1.000,24144,1.000,December 2011,2, $3.32 
90202A,PURPLE ENAMEL FLOWER HAIR TIE,1.000,24144,1.000,December 2011,2, $2.90 
90201A,PURPLE ENAMEL FLOWER RING,1.000,24144,1.000,December 2011,2, $2.90 
90202D,PINK ENAMEL FLOWER HAIR TIE,1.000,24144,1.000,December 2011,2, $2.90 
90202C,GREEN ENAMEL FLOWER HAIR TIE,1.000,24144,1.000,December 2011,2, $2.90 
23640,SET 10 CARDS SCOTTIE DOG 17211,1.000,24144,1.000,December 2011,2, $2.49 
23654,SET 10 CARD SNOWMAN 16965,1.000,24144,1.000,December 2011,2, $2.49 
90054,CRACKED GLAZE EARRINGS RED,1.000,24144,1.000,December 2011,2, $2.48 
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1.000,24144,1.000,December 2011,2, $1.65 
21943,CAKES AND RABBITS DESIGN FLANNEL,1.000,24144,1.000,December 2011,2, $1.63 
21676,FLOWERS  STICKERS,1.000,24144,1.000,December 2011,2, $1.63 
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.000,24144,1.000,December 2011,2, $1.63 
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1.000,24144,1.000,December 2011,2, $1.63 
21132,SILVER STANDING GNOME,1.000,24144,1.000,December 2011,2, $1.25 
22288,HANGING METAL RABBIT DECORATION,1.000,24144,1.000,December 2011,2, $1.25 
23441,HAND PAINTED HANGING EASTER EGG,1.000,24144,1.000,December 2011,2, $0.42 
47420,ASSORTED COLOUR SUCTION CUP HOOK,1.000,24144,1.000,December 2011,2, $0.19 
21761,WOOD AND GLASS MEDICINE CABINET,1.000,24144,1.000,December 2011,1, $29.95 
85163B,BLACK BAROQUE WALL CLOCK,1.000,24144,1.000,December 2011,1, $24.96 
21630,FLOOR CUSHION ELEPHANT CARNIVAL,1.000,24144,1.000,December 2011,1, $8.95 
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,1.000,24144,1.000,December 2011,1, $8.32 
90024B,NEW BAROQUE B'FLY NECKLACE RED,1.000,24144,1.000,December 2011,1, $8.32 
90146,FINE SILVER NECKLACE W PASTEL FLOWE,1.000,24144,1.000,December 2011,1, $7.90 
90143,SILVER BRACELET W PASTEL FLOWER,1.000,24144,1.000,December 2011,1, $7.90 
90176E,DIAMANTE NECKLACE GREEN,1.000,24144,1.000,December 2011,1, $7.48 
90149,SILVER FLOWR PINK SHELL NECKLACE,1.000,24144,1.000,December 2011,1, $7.48 
90160C,TURQ+RED BOUDICCA LARGE BRACELET,1.000,24144,1.000,December 2011,1, $7.07 
90179C,BLACK FINE BEAD NECKLACE W TASSEL,1.000,24144,1.000,December 2011,1, $5.95 
20661,BLUE POLKADOT PURSE,1.000,24144,1.000,December 2011,1, $5.79 
90138,WHITE/PINK MINI CRYSTALS NECKLACE,1.000,24144,1.000,December 2011,1, $5.40 
23625,SET 6 CARDS SPARKLY REINDEER 17262,1.000,24144,1.000,December 2011,1, $4.99 
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,1.000,24144,1.000,December 2011,1, $4.98 
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,1.000,24144,1.000,December 2011,1, $4.16 
90072,RUBY DROP CHANDELIER EARRINGS,1.000,24144,1.000,December 2011,1, $4.15 
22888,NUMBER TILE VINTAGE FONT 9,1.000,24144,1.000,December 2011,1, $4.13 
90041,PEARL AND CHERRY QUARTZ BRACLET,1.000,24144,1.000,December 2011,1, $3.73 
90039C,FIRE POLISHED GLASS BRACELET BLACK,1.000,24144,1.000,December 2011,1, $3.73 
23644,SET 10 CARDS CHRISTMAS TREE 16955,1.000,24144,1.000,December 2011,1, $3.33 
23634,SET 10 CARDS XMAS CHOIR 17068,1.000,24144,1.000,December 2011,1, $2.91 
90177A,CLASSIC DIAMANTE EARRINGS JET,1.000,24144,1.000,December 2011,1, $2.90 
90130C,GREEN STONE/CRYSTAL EARRINGS,1.000,24144,1.000,December 2011,1, $2.90 
90201D,GREEN ENAMEL FLOWER RING,1.000,24144,1.000,December 2011,1, $2.90 
90177D,DROP DIAMANTE EARRINGS PURPLE,1.000,24144,1.000,December 2011,1, $2.90 
90177C,DROP DIAMANTE EARRINGS CRYSTAL,1.000,24144,1.000,December 2011,1, $2.90 
90210A,GREY ACRYLIC FACETED BANGLE,1.000,24144,1.000,December 2011,1, $2.90 
90202B,WHITE ENAMEL FLOWER HAIR TIE,1.000,24144,1.000,December 2011,1, $2.90 
90182A,AMBER 3 BEAD DROP EARRINGS,1.000,24144,1.000,December 2011,1, $2.90 
90182B,AMETHYST 3 BEAD DROP EARRINGS,1.000,24144,1.000,December 2011,1, $2.90 
23650,SET 10 CARDS FILIGREE BAUBLE 16961,1.000,24144,1.000,December 2011,1, $2.49 
23615,SET 10 CARDS PRINTED GRAPHIC 17219,1.000,24144,1.000,December 2011,1, $2.49 
90103,PURPLE FRANGIPANI NECKLACE,1.000,24144,1.000,December 2011,1, $2.48 
90169,DAISY HAIR COMB,1.000,24144,1.000,December 2011,1, $2.48 
90055,CRACKED GLAZE EARRINGS BROWN,1.000,24144,1.000,December 2011,1, $2.48 
85129C,BEADED CRYSTAL HEART BLUE SMALL,1.000,24144,1.000,December 2011,1, $2.46 
90108,BLUE BLOSSOM HAIR CLIP,1.000,24144,1.000,December 2011,1, $2.46 
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1.000,24144,1.000,December 2011,1, $1.65 
22264,FELT FARM ANIMAL WHITE BUNNY,1.000,24144,1.000,December 2011,1, $1.63 
79157B,UBO-LIGHT TRIOBASE BLUE,1.000,24144,1.000,December 2011,1, $0.85 
37462E,"PET MUG, GOLDFISH",1.000,24144,1.000,December 2011,1, $0.83 
84989a,75 GREEN FAIRY CAKE CASES,1.000,24144,1.000,December 2011,1, $0.55 
84989A,75 GREEN FAIRY CAKE CASES,1.000,24144,1.000,December 2011,1, $0.55 
21413,PERIWINKLE T-LIGHT HOLDER,2.069,24137,0.990,May 2011,4, $1.25 
84816,DANISH ROSE BEDSIDE CABINET,1.673,24139,0.988,July 2011,3, $39.95 
72821,CUPID SCENTED CANDLE IN GLASS,2.828,24134,0.986,February 2011,9, $1.65 
90209B,GREEN ENAMEL+GLASS HAIR COMB,1.217,24142,0.985,October 2011,1, $2.10 
85124C,GREEN JUICY FRUIT PHOTO FRAME,1.345,24141,0.981,September 2011,2, $2.55 
16248B,BLUE HOLE PUNCH,1.345,24141,0.981,September 2011,2, $1.25 
18098C,PORCELAIN BUTTERFLY OIL BURNER,1.483,24140,0.973,August 2011,4, $2.95 
18098c,PORCELAIN BUTTERFLY OIL BURNER,1.483,24140,0.973,August 2011,4, $2.95 
90212C,PURPLE LAS VEGAS BRACELET ROUND,1.332,24141,0.971,September 2011,3, $3.75 
84666,SQUARE CHERRY BLOSSOM CABINET,2.236,24136,0.963,April 2011,6, $3.95 
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,2.236,24136,0.963,April 2011,6, $1.95 
79329,PINK FLOCK GLASS CANDLEHOLDER,2.236,24136,0.963,April 2011,6, $0.38 
90144,SILVER DROP EARRINGS WITH FLOWER,1.315,24141,0.959,September 2011,2, $3.73 
62043B,BLUE CHECK BAG W HANDLE 34X20CM,2.000,24137,0.957,May 2011,5, $0.83 
84907,PINK YELLOW PATCH CUSHION COVER,1.612,24139,0.952,July 2011,4, $5.79 
20773,BLUE PAISLEY NOTEBOOK,1.304,24141,0.950,September 2011,2, $1.65 
21523,DOORMAT FANCY FONT HOME SWEET HOME,0.949,24144,0.949,December 2011,52, $8.54 
47593A,CAROUSEL PONIES BABY BIB,2.429,24135,0.941,March 2011,6, $0.29 
21777,RECIPE BOX WITH METAL HEART,3.317,24132,0.937,December 2010,12, $7.95 
62096A,PINK/YELLOW FLOWERS HANDBAG,3.317,24132,0.937,December 2010,12, $1.25 
35958,FOLKART ZINC STAR CHRISTMAS DEC,3.317,24132,0.937,December 2010,12, $0.85 
85031A,ROMANTIC IMAGES SCRAP BOOK SET,2.158,24136,0.929,April 2011,6, $1.25 
84963B,BLUE PAINTED KASHMIRI CHAIR,1.414,24140,0.928,August 2011,3, $49.95 
40046A,RED DAISY PAPER LAMPSHADE,1.414,24140,0.928,August 2011,3, $1.25 
79323B,BLACK CHERRY LIGHTS,2.646,24134,0.923,February 2011,8, $6.75 
21336,GOLD WASHBAG,1.732,24138,0.920,June 2011,4, $1.63 
21361,LOVE LARGE WOOD LETTERS,1.924,24137,0.920,May 2011,2, $12.75 
90123C,GREEN HEART OF GLASS BRACELET,1.399,24140,0.918,August 2011,3, $5.95 
84459A,PINK METAL CHICKEN HEART,1.378,24140,0.904,August 2011,2, $3.29 
21503,TOYBOX  WRAP,1.000,24143,0.900,November 2011,25, $0.42 
23519,EMBROIDERED RIBBON REEL CLAIRE,1.000,24143,0.900,November 2011,10, $4.12 
21644,ASSORTED TUTTI FRUTTI HEART BOX,1.000,24143,0.900,November 2011,7, $1.25 
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1.000,24143,0.900,November 2011,5, $5.06 
21841,BABY MOUSE RED GINGHAM DRESS,1.000,24143,0.900,November 2011,3, $4.25 
21749,LARGE RED RETROSPOT WINDMILL,1.000,24143,0.900,November 2011,3, $2.78 
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,1.000,24143,0.900,November 2011,2, $9.95 
90026C,GLASS BEAD HOOP NECKLACE GREEN,1.000,24143,0.900,November 2011,2, $8.50 
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,1.000,24143,0.900,November 2011,2, $8.50 
90176D,DIAMANTE NECKLACE PURPLE,1.000,24143,0.900,November 2011,2, $7.50 
90176A,CLASSIC DIAMANTE NECKLACE JET,1.000,24143,0.900,November 2011,2, $7.50 
90176B,DIAMANTE NECKLACE BLACK,1.000,24143,0.900,November 2011,2, $7.50 
90069,RUBY GLASS CLUSTER NECKLACE,1.000,24143,0.900,November 2011,2, $7.50 
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,1.000,24143,0.900,November 2011,2, $5.40 
22868,NUMBER TILE COTTAGE GARDEN 0,1.000,24143,0.900,November 2011,2, $4.13 
22870,NUMBER TILE COTTAGE GARDEN 2,1.000,24143,0.900,November 2011,2, $3.04 
20935,ROUND CACTUS CANDLE,1.000,24143,0.900,November 2011,2, $2.95 
23624,SET 10 CARD PERFECT NATIVITY 17089,1.000,24143,0.900,November 2011,2, $2.49 
90165A,PINK ROSEBUD PEARL EARRINGS,1.000,24143,0.900,November 2011,2, $2.48 
47016,LIGHT DECORATION BATTERY OPERATED,1.000,24143,0.900,November 2011,2, $2.10 
23607,SET 10 CARDS HATS & STOCKINGS 17081,1.000,24143,0.900,November 2011,2, $1.66 
23702,High Resolution Image,1.000,24143,0.900,November 2011,2, $1.50 
85163A,WHITE BAROQUE WALL CLOCK,1.000,24143,0.900,November 2011,1, $12.75 
90124C,GREEN MURANO TWIST NECKLACE,1.000,24143,0.900,November 2011,1, $9.98 
90124B,BLUE MURANO TWIST NECKLACE,1.000,24143,0.900,November 2011,1, $9.96 
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,1.000,24143,0.900,November 2011,1, $8.95 
85135A,YELLOW DRAGONFLY HELICOPTER,1.000,24143,0.900,November 2011,1, $7.95 
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,1.000,24143,0.900,November 2011,1, $6.75 
90159,COTE D'AZURE NECKLACE,1.000,24143,0.900,November 2011,1, $4.95 
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,1.000,24143,0.900,November 2011,1, $4.15 
22878,NUMBER TILE COTTAGE GARDEN No,1.000,24143,0.900,November 2011,1, $4.13 
22874,NUMBER TILE COTTAGE GARDEN 6,1.000,24143,0.900,November 2011,1, $4.13 
23639,SET 10 CARDS MAGICAL TREE 17086,1.000,24143,0.900,November 2011,1, $3.33 
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,1.000,24143,0.900,November 2011,1, $2.95 
23602,SET 10 CARDS 3 WISE MEN 17107,1.000,24143,0.900,November 2011,1, $2.91 
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,1.000,24143,0.900,November 2011,1, $2.90 
23627,SET 10 CARDS XMAS GRAPHIC  17218,1.000,24143,0.900,November 2011,1, $2.49 
23629,SET 10 CARDS DRESSING UP 17077,1.000,24143,0.900,November 2011,1, $2.49 
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1.000,24143,0.900,November 2011,1, $2.10 
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,1.000,24143,0.900,November 2011,1, $2.08 
35910B,PINK FLOWERS RABBIT EASTER,1.000,24143,0.900,November 2011,1, $1.95 
23664,FLOWER SHOP DESIGN MUG,1.000,24143,0.900,November 2011,1, $1.65 
72801G,4 BURGUNDY WINE DINNER CANDLES,1.000,24143,0.900,November 2011,1, $1.25 
35818B,"ACRYLIC JEWEL ICICLE, BLUE",1.000,24143,0.900,November 2011,1, $0.38 
21656,RIDGED GLASS POSY VASE,1.871,24137,0.895,May 2011,2, $1.63 
21719,LOVELY BONBON STICKER SHEET,0.894,24144,0.894,December 2011,4, $1.63 
22797,CHEST OF DRAWERS GINGHAM HEART,0.894,24144,0.894,December 2011,2, $25.12 
21769,VINTAGE POST OFFICE CABINET,3.162,24132,0.893,December 2010,11, $55.24 
23003,TRAVEL CARD WALLET VINTAGE ROSE,1.673,24138,0.889,June 2011,48, $0.42 
17013D,ORIGAMI ROSE INCENSE IN TUBE,1.673,24138,0.889,June 2011,12, $0.42 
90040B,MURANO STYLE GLASS BRACELET BLACK,1.852,24137,0.886,May 2011,1, $3.73 
90212B,JET BLACK LAS VEGAS BRACELET ROUND,1.852,24137,0.886,May 2011,1, $3.73 
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2.236,24135,0.866,March 2011,6, $2.55 
47367B,PAIR PADDED HANGERS PINK CHECK,1.304,24140,0.855,August 2011,3, $3.29 
21910,WAY OUT METAL SIGN,2.449,24134,0.854,February 2011,7, $1.65 
72051S,BAG OF SILVER STONES,2.193,24135,0.850,March 2011,8, $0.83 
20671,BLUE TEATIME PRINT BOWL,3.000,24132,0.847,December 2010,10, $1.25 
90167,BEADED LOVE HEART JEWELLERY SET,3.000,24132,0.847,December 2010,10, $0.85 
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,0.837,24144,0.837,December 2011,2, $2.49 
90118,PINK DAISY BAG CHARM,0.837,24144,0.837,December 2011,2, $2.46 
21528,DAIRY MAID TRADITIONAL TEAPOT,0.837,24144,0.837,December 2011,1, $13.29 
22840,ROUND CAKE TIN VINTAGE RED,0.837,24144,0.837,December 2011,12, $9.91 
47471,RAINBOW PEGS PHOTO CLIP STRING,0.837,24144,0.837,December 2011,6, $1.19 
17165D,ASS COL LARGE SAND FROG P'WEIGHT,2.665,24133,0.836,January 2011,9, $1.05 
75172,PAINTED SEA SHELL METAL WINDCHIME,1.414,24139,0.835,July 2011,5, $0.79 
90043,COPPER AND BRASS BAG CHARM,1.414,24139,0.835,July 2011,3, $4.95 
90048,GREEN WITH METAL BAG CHARM,1.414,24139,0.835,July 2011,3, $4.95 
90049,IVORY GOLD METAL BAG CHARM,1.414,24139,0.835,July 2011,3, $4.95 
90046,WHITE WITH METAL BAG CHARM,1.414,24139,0.835,July 2011,3, $4.95 
46115B,GREEN POP ART MAO CUSHION COVER,2.155,24135,0.835,March 2011,6, $0.19 
84688,BEACH HUT DESIGN BLACKBOARD,1.732,24137,0.828,May 2011,4, $4.25 
48189,DOORMAT FRIENDSHIP,1.924,24136,0.828,April 2011,1, $16.63 
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,1.703,24137,0.815,May 2011,4, $2.95 
22929,SCHOOL DESK AND CHAIR,1.238,24140,0.812,August 2011,1, $65.00 
23142,IVORY WIRE KITCHEN ORGANISER,1.000,24142,0.810,October 2011,4, $10.40 
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,1.000,24142,0.810,October 2011,3, $0.39 
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,1.000,24142,0.810,October 2011,2, $4.95 
23623,SET 10 CARD CHRISTMAS WELCOME 17112,1.000,24142,0.810,October 2011,2, $2.91 
35265,COLOURFUL FLOWER FRUIT BOWL,1.000,24142,0.810,October 2011,2, $1.95 
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,1.000,24142,0.810,October 2011,1, $7.50 
